#Gene id	Chr	Start	End	Brief description
LSAT_V11C400181620	4	103981162	103984048	inositol-phosphate phosphatase [Lactuca sativa (garden lettuce)]
LSAT_V11C400181630	4	103984400	103986877	cytochrome b561 and DOMON domain-containing protein At5g47530 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181650	4	104180410	104183564	-
LSAT_V11C400181660	4	104184136	104184746	-
LSAT_V11C400181680	4	104267591	104269215	-
LSAT_V11C400181690	4	104295644	104298084	U-box domain-containing protein 4 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181700	4	104440065	104443267	ras-related protein RABA5a [Lactuca sativa (garden lettuce)]
LSAT_V11C400181710	4	104531328	104531890	kirola [Lactuca sativa (garden lettuce)]
LSAT_V11C400181720	4	104616615	104620634	scarecrow-like protein 13 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181730	4	104823393	104825400	uncharacterized LOC111886191 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181740	4	104825450	104826166	-
LSAT_V11C400181750	4	104826792	104827474	-
LSAT_V11C400181760	4	104871965	104874519	OBERON-like protein [Lactuca sativa (garden lettuce)]
LSAT_V11C400181770	4	104876171	104876736	glucan endo-1,3-beta-glucosidase 12 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181780	4	105002468	105004772	uncharacterized LOC111886193 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181790	4	105005122	105006220	-
LSAT_V11C400181800	4	105008673	105014660	replication protein A 70 kDa DNA-binding subunit B-like [Lactuca sativa (garden lettuce)]
LSAT_V11C400181810	4	105018177	105019648	uncharacterized LOC111886194 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181820	4	105022844	105024516	CASP-like protein 2B1 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181830	4	105145335	105147060	-
LSAT_V11C400181840	4	105160387	105163468	microtubule-associated protein 70-5 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181850	4	105164594	105166645	pentatricopeptide repeat-containing protein At4g16390, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C400181860	4	105196190	105198252	pollen-specific leucine-rich repeat extensin-like protein 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181870	4	105267784	105268483	-
LSAT_V11C400181880	4	105286859	105291146	-
LSAT_V11C400181890	4	105291514	105291933	uncharacterized LOC111886195 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181900	4	105301191	105301701	-
LSAT_V11C400181910	4	105301718	105302344	-
LSAT_V11C400181920	4	105415120	105417644	heavy metal-associated isoprenylated plant protein 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181930	4	105520115	105524524	SNF1-related protein kinase regulatory subunit beta-2 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181940	4	105635991	105638170	trihelix transcription factor GTL1 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181950	4	105642624	105644096	uncharacterized LOC111886228 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181960	4	105724291	105734819	sister chromatid cohesion protein PDS5 homolog A [Lactuca sativa (garden lettuce)]
LSAT_V11C400181970	4	105750658	105752000	protein CANDIDATE G-PROTEIN COUPLED RECEPTOR 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C400181990	4	105769179	105769707	-
LSAT_V11C400182000	4	105774733	105777502	uncharacterized LOC111886244 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182010	4	105781795	105783709	WEB family protein At1g12150 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182020	4	105783854	105786529	phosphatidylinositol/phosphatidylcholine transfer protein SFH2 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182030	4	105829653	105830678	adenosylhomocysteinase-like [Lactuca sativa (garden lettuce)]
LSAT_V11C400182040	4	105874027	105876255	U-box domain-containing protein 36 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182050	4	105876208	105879765	serine/threonine-protein kinase D6PKL2 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182070	4	105911241	105921351	-
LSAT_V11C400182080	4	105952294	105956645	BTB/POZ domain-containing protein At5g47800 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182090	4	105994092	105994991	-
LSAT_V11C400182100	4	105995005	105995706	-
LSAT_V11C400182110	4	106001835	106002970	uncharacterized protein At4g26485 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182120	4	106003559	106005637	glucan endo-1,3-beta-glucosidase 5 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182130	4	106007065	106007348	-
LSAT_V11C400182140	4	106064538	106064941	-
LSAT_V11C400182150	4	106118518	106120085	ATP-dependent 6-phosphofructokinase 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182170	4	106149873	106158320	two pore calcium channel protein 1B [Lactuca sativa (garden lettuce)]
LSAT_V11C400182190	4	106179136	106182781	probable galacturonosyltransferase 4 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182200	4	106239429	106241637	E3 ubiquitin-protein ligase WAV3 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182210	4	106242789	106244079	-
LSAT_V11C400182220	4	106278378	106279019	-
LSAT_V11C400182230	4	106331263	106334475	glucose-1-phosphate adenylyltransferase small subunit, chloroplastic/amyloplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C400182240	4	106336937	106340541	probable galacturonosyltransferase 4 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182260	4	106471197	106473366	-
LSAT_V11C400182270	4	106510302	106514018	WAT1-related protein At1g21890 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182280	4	106522718	106523278	-
LSAT_V11C400182290	4	106523410	106523875	-
LSAT_V11C400182300	4	106531052	106534995	uncharacterized LOC111886257 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182310	4	106535435	106535818	-
LSAT_V11C400182320	4	106535898	106536251	-
LSAT_V11C400182330	4	106542229	106542962	-
LSAT_V11C400182340	4	106542982	106543988	-
LSAT_V11C400182350	4	106598247	106600530	protein ENDOSPERM DEFECTIVE 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182360	4	106605143	106607070	uncharacterized LOC111886181 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182370	4	106607112	106612011	myb family transcription factor PHL7 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182380	4	106613783	106615848	pentatricopeptide repeat-containing protein At2g20710, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C400182390	4	106632209	106636296	chaperone protein dnaJ C76, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C400182400	4	106637562	106638248	uncharacterized LOC111886235 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182410	4	106750770	106753791	-
LSAT_V11C400182420	4	106756717	106756965	-
LSAT_V11C400182430	4	106826203	106826451	-
LSAT_V11C400182440	4	106828126	106829200	uncharacterized LOC111886208 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182450	4	106888118	106888366	-
LSAT_V11C400182460	4	107007359	107010099	probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182470	4	107010515	107011568	uncharacterized LOC111886218 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182480	4	107014795	107016642	uncharacterized LOC111886217 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182490	4	107023823	107024487	-
LSAT_V11C400182520	4	107133425	107134390	-
LSAT_V11C400182530	4	107140812	107149264	nucleolin 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182550	4	107621577	107624491	-
LSAT_V11C400182560	4	107652861	107657175	uncharacterized LOC111886240 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182570	4	107789850	107790104	-
LSAT_V11C400182580	4	107790786	107791303	-
LSAT_V11C400182590	4	107836376	107841384	-
LSAT_V11C400182600	4	107856194	107856913	transcription factor TCP7 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182610	4	107987825	107988789	uncharacterized LOC111886260 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182620	4	108006260	108009127	E3 ubiquitin ligase BIG BROTHER-related [Lactuca sativa (garden lettuce)]
LSAT_V11C400182630	4	108010358	108011964	prefoldin subunit 5 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182640	4	108014998	108017014	uncharacterized LOC111886219 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182650	4	108040657	108042997	glyceraldehyde-3-phosphate dehydrogenase A, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C400182660	4	108080025	108086065	sodium/hydrogen exchanger 6 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182680	4	108105616	108109714	sec1 family domain-containing protein MIP3 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182690	4	108119397	108119700	-
LSAT_V11C400182700	4	108119759	108120530	-
LSAT_V11C400182710	4	108120533	108121388	-
LSAT_V11C400182720	4	108126519	108127190	ethylene-responsive transcription factor 4 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182730	4	108135997	108140797	uncharacterized LOC111886225 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182740	4	108141170	108141572	-
LSAT_V11C400182750	4	108142052	108142824	-
LSAT_V11C400182760	4	108151766	108156494	-
LSAT_V11C400182770	4	108306891	108311220	transcription activator GLK1 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182780	4	108340827	108341809	60S ribosomal protein L5, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C400182790	4	108341852	108342276	-
LSAT_V11C400182800	4	108346947	108347240	-
LSAT_V11C400182810	4	108348021	108349062	-
LSAT_V11C400182830	4	108501167	108503713	NAC domain-containing protein 73 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182840	4	108523905	108526971	protein FAR1-RELATED SEQUENCE 5-like [Lactuca sativa (garden lettuce)]
LSAT_V11C400182850	4	108676126	108677349	uncharacterized LOC111886255 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182860	4	108679429	108682756	zinc finger protein MAGPIE [Lactuca sativa (garden lettuce)]
LSAT_V11C400182870	4	108759495	108760817	-
LSAT_V11C400182880	4	108762235	108763583	-
LSAT_V11C400182890	4	109044479	109045972	-
LSAT_V11C400182900	4	109045987	109046564	-
LSAT_V11C400182910	4	109046580	109047080	-
LSAT_V11C400182920	4	109048939	109053322	mitotic checkpoint serine/threonine-protein kinase BUB1 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182930	4	109053444	109061555	transmembrane E3 ubiquitin-protein ligase FLY1 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182940	4	109100450	109106434	switch 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182950	4	109130525	109132752	iron-sulfur cluster assembly protein 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182960	4	109143193	109146754	dihydroorotase, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C400182970	4	109321043	109330374	two pore calcium channel protein 1B [Lactuca sativa (garden lettuce)]
LSAT_V11C400182980	4	109331287	109335044	putative ubiquitin-conjugating enzyme E2 38 [Lactuca sativa (garden lettuce)]
LSAT_V11C400182990	4	109378638	109381992	mannan endo-1,4-beta-mannosidase 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C400185330	4	118582511	118585214	-
LSAT_V11C400183000	4	109461332	109461844	uncharacterized LOC111899900 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183010	4	109484019	109485999	-
LSAT_V11C400183020	4	109552231	109552927	-
LSAT_V11C400183030	4	109559431	109560187	-
LSAT_V11C400183040	4	109561297	109562259	-
LSAT_V11C400183050	4	109570542	109570947	-
LSAT_V11C400183060	4	109615216	109619073	probable serine/threonine-protein kinase At1g54610 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183070	4	109621184	109624687	30S ribosomal protein S9, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C400183080	4	109624712	109626190	molybdate transporter 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183090	4	109639420	109642153	transcriptional regulator DEF1 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183100	4	109645768	109649597	probable receptor-like protein kinase At1g49730 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183110	4	109664722	109668115	-
LSAT_V11C400183120	4	109732069	109733307	uncharacterized LOC111899637 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183140	4	109945237	109947687	uncharacterized LOC128133494 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183150	4	109947689	109948129	-
LSAT_V11C400183160	4	109949123	109949818	-
LSAT_V11C400183170	4	110000621	110005124	-
LSAT_V11C400183180	4	110011377	110013799	pentatricopeptide repeat-containing protein At2g20710, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C400183190	4	110020771	110023845	uncharacterized LOC111899833 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183200	4	110053909	110056583	-
LSAT_V11C400183210	4	110146847	110147254	clathrin light chain 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183220	4	110149193	110149585	-
LSAT_V11C400183230	4	110230047	110230449	-
LSAT_V11C400183240	4	110230867	110233188	-
LSAT_V11C400183260	4	110264277	110268202	cytosolic enolase 3 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183270	4	110268438	110277787	DExH-box ATP-dependent RNA helicase DExH11 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183290	4	110291538	110292191	-
LSAT_V11C400183300	4	110298373	110300838	uncharacterized LOC111899799 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183310	4	110302532	110304446	uncharacterized LOC111899786 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183320	4	110352657	110352959	auxin-responsive protein SAUR23-like [Lactuca sativa (garden lettuce)]
LSAT_V11C400183330	4	110354247	110355288	-
LSAT_V11C400183340	4	110367285	110369813	-
LSAT_V11C400183350	4	110381970	110384432	-
LSAT_V11C400183370	4	110414989	110415297	auxin-responsive protein SAUR21-like [Lactuca sativa (garden lettuce)]
LSAT_V11C400183380	4	110421640	110421942	auxin-responsive protein SAUR23 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183390	4	110422690	110425941	-
LSAT_V11C400183400	4	110425970	110426938	uncharacterized LOC111899611 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183410	4	110428148	110429014	auxin-responsive protein SAUR21 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183430	4	110435857	110437573	auxin-responsive protein SAUR21-like [Lactuca sativa (garden lettuce)]
LSAT_V11C400183440	4	110578682	110578999	protein SMALL AUXIN UP-REGULATED RNA 12 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183450	4	110583427	110585507	uncharacterized LOC111899599 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183460	4	110585714	110586124	-
LSAT_V11C400183470	4	110586127	110588002	-
LSAT_V11C400183480	4	110874508	110874972	-
LSAT_V11C400183490	4	110875608	110876749	-
LSAT_V11C400183500	4	110882293	110882788	-
LSAT_V11C400183510	4	111425582	111426043	-
LSAT_V11C400183520	4	111426195	111426737	-
LSAT_V11C400183530	4	111622510	111623947	-
LSAT_V11C400183540	4	111623960	111624354	-
LSAT_V11C400183550	4	111669584	111671977	probable ribosome-binding factor A, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C400183560	4	111682563	111686092	DEAD-box ATP-dependent RNA helicase 51 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183590	4	111696207	111696899	-
LSAT_V11C400183600	4	111751744	111752467	-
LSAT_V11C400183610	4	111868843	111870296	-
LSAT_V11C400183620	4	111907043	111909199	arginine decarboxylase [Lactuca sativa (garden lettuce)]
LSAT_V11C400183630	4	111925379	111926165	-
LSAT_V11C400183640	4	111928908	111931708	uncharacterized LOC111887742 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183650	4	111934653	111938116	-
LSAT_V11C400183660	4	111952441	111956064	endoglucanase 24 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183670	4	112087644	112090291	zinc finger protein GIS2 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183680	4	112113027	112113474	-
LSAT_V11C400183690	4	112113885	112117775	-
LSAT_V11C400183700	4	112127948	112129449	calmodulin [Lactuca sativa (garden lettuce)]
LSAT_V11C400183710	4	112134723	112136569	GATA transcription factor 5 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183720	4	112154665	112159042	subtilisin-like protease SBT3.9 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183730	4	112160749	112166896	squalene synthase 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183740	4	112286025	112287233	-
LSAT_V11C400183750	4	112287417	112287737	-
LSAT_V11C400183760	4	112287765	112288468	-
LSAT_V11C400183770	4	112290937	112296973	protein FAR1-RELATED SEQUENCE 5-like [Lactuca sativa (garden lettuce)]
LSAT_V11C400183790	4	112300780	112301923	-
LSAT_V11C400183800	4	112334757	112338840	-
LSAT_V11C400183810	4	112389879	112391214	-
LSAT_V11C400183820	4	112392136	112392746	-
LSAT_V11C400183830	4	112392779	112393756	-
LSAT_V11C400183840	4	112545753	112547343	protein terminal ear1 homolog [Lactuca sativa (garden lettuce)]
LSAT_V11C400183860	4	112654257	112655890	uncharacterized LOC111887740 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183870	4	112779138	112784572	DNA (cytosine-5)-methyltransferase CMT3 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183880	4	112794940	112796819	DNA replication licensing factor MCM6-like [Lactuca sativa (garden lettuce)]
LSAT_V11C400183890	4	112840817	112842916	-
LSAT_V11C400183900	4	112843724	112846498	-
LSAT_V11C400183910	4	112867706	112868123	-
LSAT_V11C400183920	4	112871324	112872735	transcription factor CPC [Lactuca sativa (garden lettuce)]
LSAT_V11C400183930	4	112902548	112906147	SURP and G-patch domain-containing protein 1-like protein [Lactuca sativa (garden lettuce)]
LSAT_V11C400183940	4	112909109	112911084	3-hydroxy-3-methylglutaryl-coenzyme A reductase [Lactuca sativa (garden lettuce)]
LSAT_V11C400183950	4	112945519	112949935	-
LSAT_V11C400183960	4	113137633	113140730	cytochrome P450 736A117 [Lactuca sativa (garden lettuce)]
LSAT_V11C400183970	4	113201868	113203851	cytochrome P450 736A117-like [Lactuca sativa (garden lettuce)]
LSAT_V11C400183980	4	113207992	113209854	cytochrome P450 736A117-like [Lactuca sativa (garden lettuce)]
LSAT_V11C400183990	4	113216021	113218280	putative zinc finger protein CONSTANS-LIKE 11 [Lactuca sativa (garden lettuce)]
LSAT_V11C400184000	4	113272092	113277459	peroxisome biogenesis protein 22 [Lactuca sativa (garden lettuce)]
LSAT_V11C400184010	4	113277601	113279655	pentatricopeptide repeat-containing protein At1g71460, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C400184020	4	113296116	113300070	histone-lysine N-methyltransferase ATXR2 [Lactuca sativa (garden lettuce)]
LSAT_V11C400184030	4	113327504	113330514	uncharacterized LOC111903496 [Lactuca sativa (garden lettuce)]
LSAT_V11C400184040	4	113366166	113369966	formin-like protein 3 [Lactuca sativa (garden lettuce)]
LSAT_V11C400184050	4	113372054	113373985	pentatricopeptide repeat-containing protein At3g29230 [Lactuca sativa (garden lettuce)]
LSAT_V11C400184060	4	113375593	113377063	protein VASCULATURE COMPLEXITY AND CONNECTIVITY [Lactuca sativa (garden lettuce)]
LSAT_V11C400184070	4	113599320	113599925	vesicle-associated protein 1-1 [Lactuca sativa (garden lettuce)]
LSAT_V11C400184080	4	113656189	113656947	uncharacterized LOC111903479 [Lactuca sativa (garden lettuce)]
LSAT_V11C400184090	4	113680324	113681806	-
LSAT_V11C400184100	4	113687485	113691047	monoterpene synthase TPS4, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C400184230	4	113860104	113863057	uncharacterized LOC111902173 [Lactuca sativa (garden lettuce)]
LSAT_V11C400184240	4	113925276	113927562	-
LSAT_V11C400184250	4	113945212	113947015	uncharacterized LOC111902167 [Lactuca sativa (garden lettuce)]
LSAT_V11C400184260	4	113963255	113967594	-
LSAT_V11C400184270	4	114052699	114054370	xyloglucan endotransglucosylase protein 6 [Lactuca sativa (garden lettuce)]
LSAT_V11C400184280	4	114167970	114168873	putative zinc finger protein CONSTANS-LIKE 11 [Lactuca sativa (garden lettuce)]
LSAT_V11C400184290	4	114173729	114175005	-
LSAT_V11C400184300	4	114175152	114176081	-
LSAT_V11C400184310	4	114305564	114308565	uncharacterized LOC111902165 [Lactuca sativa (garden lettuce)]
